Region,UTC Date,Buy Price
TW,2015-05-30 03:45:43,221020
TW,2015-05-30 04:05:43,220600
TW,2015-05-30 04:26:28,219665
TW,2015-05-30 04:45:43,218679
TW,2015-05-30 05:05:35,217807
TW,2015-05-30 05:25:39,217391
TW,2015-05-30 05:45:41,216976
TW,2015-05-30 06:05:39,216815
TW,2015-05-30 06:25:43,216729
TW,2015-05-30 06:45:35,216914
TW,2015-05-30 07:05:48,217225
TW,2015-05-30 07:25:43,217611
TW,2015-05-30 07:45:50,218198
TW,2015-05-30 08:05:38,218859
TW,2015-05-30 08:25:39,219048
TW,2015-05-30 08:45:51,219201
TW,2015-05-30 09:05:38,218970
TW,2015-05-30 09:25:44,218865
TW,2015-05-30 09:45:37,218742
TW,2015-05-30 10:05:46,218327
TW,2015-05-30 10:25:46,218056
TW,2015-05-30 10:45:52,217549
TW,2015-05-30 11:05:41,217950
TW,2015-05-30 11:25:54,218570
TW,2015-05-30 11:45:45,219392
TW,2015-05-30 12:05:52,219924
TW,2015-05-30 12:26:34,220471
TW,2015-05-30 12:45:54,220137
TW,2015-05-30 13:05:50,218853
TW,2015-05-30 13:26:02,217521
TW,2015-05-30 13:45:50,216972
TW,2015-05-30 14:06:00,216967
TW,2015-05-30 14:25:55,217856
TW,2015-05-30 14:45:38,218458
TW,2015-05-30 15:05:55,219062
TW,2015-05-30 15:25:55,218403
TW,2015-05-30 15:45:45,217510
TW,2015-05-30 16:05:38,216114
TW,2015-05-30 16:25:59,214903
TW,2015-05-30 16:45:48,213433
TW,2015-05-30 17:05:42,212468
TW,2015-05-30 17:26:04,211687
TW,2015-05-30 17:45:54,211438
TW,2015-05-30 18:05:47,211313
TW,2015-05-30 18:25:50,210461
TW,2015-05-30 18:45:45,209455
TW,2015-05-30 19:05:46,208524
TW,2015-05-30 19:25:56,208751
TW,2015-05-30 19:46:05,209066
TW,2015-05-30 20:05:43,209886
TW,2015-05-30 20:25:58,210853
TW,2015-05-30 20:45:46,211948
TW,2015-05-30 21:05:41,212678
TW,2015-05-30 21:25:56,213034
TW,2015-05-30 21:45:54,213284
TW,2015-05-30 22:05:41,213445
TW,2015-05-30 22:25:46,213605
TW,2015-05-30 22:45:55,213676
TW,2015-05-30 23:05:42,213889
TW,2015-05-30 23:25:46,213923
TW,2015-05-30 23:45:51,214278
TW,2015-05-31 00:05:49,214580
TW,2015-05-31 00:26:19,215081
TW,2015-05-31 00:45:54,215421
TW,2015-05-31 01:06:14,215672
TW,2015-05-31 01:25:44,216050
TW,2015-05-31 01:45:51,216789
TW,2015-05-31 02:05:57,217585
TW,2015-05-31 02:25:49,218456
TW,2015-05-31 02:46:03,219294
TW,2015-05-31 03:05:54,220135
TW,2015-05-31 03:26:05,220867
TW,2015-05-31 03:46:17,221583
TW,2015-05-31 04:05:57,222117
TW,2015-05-31 04:26:08,222747
TW,2015-05-31 04:46:19,222952
TW,2015-05-31 05:05:55,222711
TW,2015-05-31 05:25:59,222691
TW,2015-05-31 05:46:24,222987
TW,2015-05-31 06:05:53,223432
TW,2015-05-31 06:26:01,223426
TW,2015-05-31 06:46:21,223271
TW,2015-05-31 07:06:03,221038
TW,2015-05-31 07:26:03,218828
TW,2015-05-31 07:46:16,216640
TW,2015-05-31 08:06:07,214474
TW,2015-05-31 08:25:56,212329
TW,2015-05-31 08:46:24,210206
TW,2015-05-31 09:05:57,208104
TW,2015-05-31 09:25:57,206023
TW,2015-05-31 09:46:13,203963
TW,2015-05-31 10:16:07,201923
TW,2015-05-31 10:25:59,200624
TW,2015-05-31 10:46:04,200520
TW,2015-05-31 11:25:57,200629
TW,2015-05-31 11:39:50,201039
TW,2015-05-31 12:06:13,201768
TW,2015-05-31 12:26:15,203010
TW,2015-05-31 12:46:28,204395
TW,2015-05-31 13:06:06,205909
TW,2015-05-31 13:26:15,207591
TW,2015-05-31 13:46:26,209391
TW,2015-05-31 14:06:25,211276
TW,2015-05-31 14:26:03,213126
TW,2015-05-31 14:46:20,214782
TW,2015-05-31 15:06:07,216415
TW,2015-05-31 15:26:09,218043
TW,2015-05-31 15:46:16,219411
TW,2015-05-31 16:07:04,220404
TW,2015-05-31 16:26:01,221503
TW,2015-05-31 16:46:11,222497
TW,2015-05-31 17:06:19,223198
TW,2015-05-31 17:26:19,223147
TW,2015-05-31 17:47:22,222215
TW,2015-05-31 18:06:27,220935
TW,2015-05-31 18:37:01,219474
TW,2015-05-31 18:56:08,218005
TW,2015-05-31 19:06:15,216655
TW,2015-05-31 19:36:15,215951
TW,2015-05-31 19:46:18,215304
TW,2015-05-31 20:06:13,214658
TW,2015-05-31 20:26:15,214141
TW,2015-05-31 20:46:19,213625
TW,2015-05-31 21:06:27,213111
TW,2015-05-31 21:26:12,212491
TW,2015-05-31 21:46:29,211873
TW,2015-05-31 22:06:28,211257
TW,2015-05-31 22:26:21,210906
TW,2015-05-31 22:46:25,210556
TW,2015-05-31 23:06:26,210206
TW,2015-05-31 23:26:27,209699
TW,2015-05-31 23:46:26,209193
TW,2015-06-01 00:06:25,208950
TW,2015-06-01 00:26:14,208793
TW,2015-06-01 00:46:26,208897
TW,2015-06-01 01:06:32,209019
TW,2015-06-01 01:26:28,209090
TW,2015-06-01 01:46:31,208481
TW,2015-06-01 02:06:27,208464
TW,2015-06-01 02:26:23,209147
TW,2015-06-01 02:46:43,210447
TW,2015-06-01 03:06:31,211808
TW,2015-06-01 03:26:30,213123
TW,2015-06-01 03:46:57,214180
TW,2015-06-01 04:06:38,215171
TW,2015-06-01 04:26:40,216345
TW,2015-06-01 04:47:18,217363
TW,2015-06-01 05:06:37,218241
TW,2015-06-01 05:26:35,218820
TW,2015-06-01 05:47:33,219948
TW,2015-06-01 06:06:30,221228
TW,2015-06-01 06:26:33,222451
TW,2015-06-01 06:46:46,223162
TW,2015-06-01 07:06:45,222425
TW,2015-06-01 07:26:43,221139
TW,2015-06-01 07:46:47,219565
TW,2015-06-01 08:06:28,217929
TW,2015-06-01 08:26:28,216252
TW,2015-06-01 08:46:35,214799
TW,2015-06-01 09:06:37,213570
TW,2015-06-01 09:26:50,212403
TW,2015-06-01 09:47:26,211012
TW,2015-06-01 10:06:43,209718
TW,2015-06-01 10:36:53,208664
TW,2015-06-01 10:47:30,208067
TW,2015-06-01 11:06:49,207593
TW,2015-06-01 11:26:56,207370
TW,2015-06-01 11:46:48,206422
TW,2015-06-01 12:07:11,205461
TW,2015-06-01 12:30:23,204478
TW,2015-06-01 12:46:57,203721
TW,2015-06-01 13:07:03,204274
TW,2015-06-01 13:26:51,205394
TW,2015-06-01 13:47:32,206674
TW,2015-06-01 14:07:09,207997
TW,2015-06-01 14:27:03,209327
TW,2015-06-01 14:47:01,210456
TW,2015-06-01 15:07:49,211574
TW,2015-06-01 15:27:09,212589
TW,2015-06-01 15:47:02,212918
TW,2015-06-01 16:06:52,213194
TW,2015-06-01 16:27:02,213732
TW,2015-06-01 16:47:07,214236
TW,2015-06-01 17:07:18,214473
TW,2015-06-01 17:27:19,214270
TW,2015-06-01 17:47:12,214192
TW,2015-06-01 18:07:29,214364
TW,2015-06-01 18:27:12,214683
TW,2015-06-01 18:37:51,215146
TW,2015-06-01 19:07:51,215556
TW,2015-06-01 19:27:40,215978
TW,2015-06-01 19:38:04,216347
TW,2015-06-01 20:08:34,216626
TW,2015-06-01 20:27:31,216905
TW,2015-06-01 20:37:47,217184
TW,2015-06-01 21:04:06,217518
TW,2015-06-01 21:24:02,217945
TW,2015-06-01 21:44:08,218554
TW,2015-06-01 22:04:02,219165
TW,2015-06-01 22:24:01,219722
TW,2015-06-01 22:44:03,220079
TW,2015-06-01 23:04:39,220253
TW,2015-06-01 23:24:30,220427
TW,2015-06-01 23:44:07,220473
TW,2015-06-02 00:04:03,220445
TW,2015-06-02 00:24:07,218241
TW,2015-06-02 00:44:01,216059
TW,2015-06-02 01:04:13,213898
TW,2015-06-02 01:24:07,211759
TW,2015-06-02 01:44:10,209641
TW,2015-06-02 02:04:08,207545
TW,2015-06-02 02:24:08,205564
TW,2015-06-02 02:44:19,204098
TW,2015-06-02 03:04:09,202830
TW,2015-06-02 03:24:08,201743
TW,2015-06-02 03:44:13,201274
TW,2015-06-02 04:04:08,201225
TW,2015-06-02 04:24:13,201703
TW,2015-06-02 04:44:08,202249
TW,2015-06-02 05:04:10,202729
TW,2015-06-02 05:24:13,202767
TW,2015-06-02 05:44:12,202703
TW,2015-06-02 06:04:01,202775
TW,2015-06-02 06:24:11,202242
TW,2015-06-02 06:44:03,200769
TW,2015-06-02 07:04:02,199341
TW,2015-06-02 07:24:14,198935
TW,2015-06-02 07:44:03,199525
TW,2015-06-02 08:04:07,200432
TW,2015-06-02 08:24:04,201015
TW,2015-06-02 08:44:12,201633
TW,2015-06-02 09:04:02,202421
TW,2015-06-02 09:24:01,203735
TW,2015-06-02 09:44:02,205108
TW,2015-06-02 10:04:01,205861
TW,2015-06-02 10:24:06,205363
TW,2015-06-02 10:44:08,204712
TW,2015-06-02 11:04:07,204473
TW,2015-06-02 11:24:08,205498
TW,2015-06-02 11:44:09,206271
TW,2015-06-02 12:04:08,207305
TW,2015-06-02 12:24:08,208348
TW,2015-06-02 12:44:03,209842
TW,2015-06-02 13:04:09,211434
TW,2015-06-02 13:24:13,213057
TW,2015-06-02 13:44:09,214763
TW,2015-06-02 14:04:09,216415
TW,2015-06-02 14:24:09,218202
TW,2015-06-02 14:44:08,219788
TW,2015-06-02 15:04:22,221148
TW,2015-06-02 15:34:24,221575
TW,2015-06-02 15:44:07,220321
TW,2015-06-02 16:04:06,218744
TW,2015-06-02 16:34:07,217288
TW,2015-06-02 16:44:11,216006
TW,2015-06-02 17:04:08,213846
TW,2015-06-02 17:24:07,211708
TW,2015-06-02 17:44:07,209591
TW,2015-06-02 18:04:08,207495
TW,2015-06-02 18:24:10,205420
TW,2015-06-02 18:44:01,203366
TW,2015-06-02 19:04:04,201332
TW,2015-06-02 19:24:08,199319
TW,2015-06-02 19:44:04,197326
TW,2015-06-02 20:04:04,195353
TW,2015-06-02 20:24:03,193399
TW,2015-06-02 20:44:08,191465
TW,2015-06-02 21:04:07,189550
TW,2015-06-02 21:24:13,187655
TW,2015-06-02 21:44:09,185778
TW,2015-06-02 22:04:34,183920
TW,2015-06-02 22:24:01,182081
TW,2015-06-02 22:44:00,180260
TW,2015-06-02 23:04:08,178457
TW,2015-06-02 23:24:07,176982
TW,2015-06-02 23:44:02,176655
TW,2015-06-03 00:44:08,176974
TW,2015-06-03 01:04:08,177751
TW,2015-06-03 01:24:13,178967
TW,2015-06-03 01:44:07,180743
TW,2015-06-03 02:04:05,182536
TW,2015-06-03 02:24:01,184361
TW,2015-06-03 02:44:03,186205
TW,2015-06-03 03:04:01,188067
TW,2015-06-03 03:25:37,189948
TW,2015-06-03 03:44:07,191847
TW,2015-06-03 04:04:08,193765
TW,2015-06-03 04:25:14,195703
TW,2015-06-03 04:44:08,197660
TW,2015-06-03 05:04:08,199637
TW,2015-06-03 05:24:09,201633
TW,2015-06-03 05:44:05,203649
TW,2015-06-03 06:04:02,205611
TW,2015-06-03 06:24:04,207591
TW,2015-06-03 06:44:13,208812
TW,2015-06-03 07:04:19,209129
TW,2015-06-03 07:24:11,208434
TW,2015-06-03 07:44:02,207776
TW,2015-06-03 08:04:02,207920
TW,2015-06-03 08:24:10,208877
TW,2015-06-03 08:44:03,210082
TW,2015-06-03 09:04:06,211747
TW,2015-06-03 09:24:10,213444
TW,2015-06-03 09:44:04,215190
TW,2015-06-03 10:04:03,216543
TW,2015-06-03 10:24:08,217850
TW,2015-06-03 10:44:06,218965
TW,2015-06-03 11:04:11,217874
TW,2015-06-03 11:24:09,216698
TW,2015-06-03 11:44:08,215492
TW,2015-06-03 12:05:09,214872
TW,2015-06-03 12:24:10,213716
TW,2015-06-03 12:44:07,213030
TW,2015-06-03 13:04:08,212435
TW,2015-06-03 13:24:09,212411
TW,2015-06-03 13:44:14,211997
TW,2015-06-03 14:04:09,211973
TW,2015-06-03 14:24:14,211805
TW,2015-06-03 14:44:08,211743
TW,2015-06-03 15:04:11,211240
TW,2015-06-03 15:24:09,211049
TW,2015-06-03 15:44:09,211122
TW,2015-06-03 16:04:08,211125
TW,2015-06-03 16:24:05,212210
TW,2015-06-03 16:44:06,213053
TW,2015-06-03 17:04:18,214094
TW,2015-06-03 17:24:01,214204
TW,2015-06-03 17:44:10,214457
TW,2015-06-03 18:04:07,213674
TW,2015-06-03 18:24:13,212468
TW,2015-06-03 18:44:03,211304
TW,2015-06-03 19:04:03,210287
TW,2015-06-03 19:24:01,209329
TW,2015-06-03 19:44:04,208323
TW,2015-06-03 20:04:02,207756
TW,2015-06-03 20:24:05,207260
TW,2015-06-03 20:44:03,206679
TW,2015-06-03 21:04:03,206169
TW,2015-06-03 21:24:00,205798
TW,2015-06-03 21:44:03,205565
TW,2015-06-03 22:04:05,205315
TW,2015-06-03 22:24:05,205100
TW,2015-06-03 22:44:02,205005
TW,2015-06-03 23:04:02,204859
TW,2015-06-03 23:24:04,204745
TW,2015-06-03 23:44:03,204614
TW,2015-06-04 00:04:02,204569
TW,2015-06-04 00:24:01,204559
TW,2015-06-04 00:44:05,204924
TW,2015-06-04 01:04:09,205495
TW,2015-06-04 01:24:01,206276
TW,2015-06-04 01:44:06,206802
TW,2015-06-04 02:04:08,207261
TW,2015-06-04 02:24:06,207823
TW,2015-06-04 02:44:09,208300
TW,2015-06-04 03:04:01,208813
TW,2015-06-04 03:24:06,209084
TW,2015-06-04 03:44:05,209408
TW,2015-06-04 04:04:12,209855
TW,2015-06-04 04:24:05,210265
TW,2015-06-04 04:44:04,210763
TW,2015-06-04 05:04:12,211332
TW,2015-06-04 05:24:06,211867
TW,2015-06-04 05:44:05,212262
TW,2015-06-04 06:04:00,212021
TW,2015-06-04 06:24:06,211922
TW,2015-06-04 06:44:03,211523
TW,2015-06-04 07:04:05,211706
TW,2015-06-04 07:24:07,211748
TW,2015-06-04 07:44:04,212178
TW,2015-06-04 08:04:09,212626
TW,2015-06-04 08:24:00,213042
TW,2015-06-04 08:44:01,213264
TW,2015-06-04 09:04:06,213468
TW,2015-06-04 09:24:11,213458
TW,2015-06-04 09:44:09,213146
TW,2015-06-04 10:04:09,212692
TW,2015-06-04 10:24:13,212400
TW,2015-06-04 10:44:09,211790
TW,2015-06-04 11:04:17,211588
TW,2015-06-04 11:24:09,211742
TW,2015-06-04 11:44:30,212125
TW,2015-06-04 12:04:16,212385
TW,2015-06-04 12:24:08,212691
TW,2015-06-04 12:44:23,213139
TW,2015-06-04 13:04:11,214068
TW,2015-06-04 13:24:06,215001
TW,2015-06-04 13:44:13,215437
TW,2015-06-04 14:04:09,214383
TW,2015-06-04 14:24:15,212861
TW,2015-06-04 14:44:07,211066
TW,2015-06-04 15:04:10,209163
TW,2015-06-04 15:25:25,207379
TW,2015-06-04 15:44:09,206202
TW,2015-06-04 16:04:02,205736
TW,2015-06-04 16:24:06,205144
TW,2015-06-04 16:44:03,204349
TW,2015-06-04 17:04:01,203693
TW,2015-06-04 17:24:06,202173
TW,2015-06-04 17:44:05,200382
TW,2015-06-04 18:04:08,198557
TW,2015-06-04 18:24:07,196848
TW,2015-06-04 18:44:09,195823
TW,2015-06-04 19:04:07,195358
TW,2015-06-04 19:24:09,194518
TW,2015-06-04 19:44:02,193698
TW,2015-06-04 20:04:02,193124
TW,2015-06-04 20:24:02,193008
TW,2015-06-04 20:44:02,192795
TW,2015-06-04 21:04:04,192374
TW,2015-06-04 21:24:03,191710
TW,2015-06-04 21:44:05,190969
TW,2015-06-04 22:04:06,190183
TW,2015-06-04 22:24:01,189639
TW,2015-06-04 22:44:03,189144
TW,2015-06-04 23:04:02,189124
TW,2015-06-04 23:24:03,189596
TW,2015-06-04 23:44:03,190542
TW,2015-06-05 00:04:03,191572
TW,2015-06-05 00:24:03,192421
TW,2015-06-05 00:44:08,193225
TW,2015-06-05 01:04:06,194355
TW,2015-06-05 01:24:05,195716
TW,2015-06-05 01:44:08,197103
TW,2015-06-05 02:04:04,198160
TW,2015-06-05 02:24:09,198956
TW,2015-06-05 02:44:05,200120
TW,2015-06-05 03:04:06,201672
TW,2015-06-05 03:24:12,203270
TW,2015-06-05 03:44:31,204512
TW,2015-06-05 04:04:05,205898
TW,2015-06-05 04:24:08,207361
TW,2015-06-05 04:44:08,209108
TW,2015-06-05 05:04:07,210803
TW,2015-06-05 05:24:03,212142
TW,2015-06-05 05:44:05,213154
TW,2015-06-05 06:04:02,213993
TW,2015-06-05 06:24:09,215264
TW,2015-06-05 06:44:02,216381
TW,2015-06-05 07:04:00,217703
TW,2015-06-05 07:24:11,218777
TW,2015-06-05 07:44:06,217849
TW,2015-06-05 08:04:00,215671
TW,2015-06-05 08:24:05,213514
TW,2015-06-05 08:44:02,211379
TW,2015-06-05 09:04:07,209265
TW,2015-06-05 09:24:03,207172
TW,2015-06-05 09:44:04,205100
TW,2015-06-05 10:04:08,203049
TW,2015-06-05 10:24:03,201019
TW,2015-06-05 10:44:04,199009
TW,2015-06-05 11:04:08,197019
TW,2015-06-05 11:24:07,195049
TW,2015-06-05 11:44:04,193099
TW,2015-06-05 12:04:06,191168
TW,2015-06-05 12:24:09,189256
TW,2015-06-05 12:44:14,187474
TW,2015-06-05 13:04:05,186396
TW,2015-06-05 13:24:07,186374
TW,2015-06-05 14:04:07,186452
TW,2015-06-05 14:24:08,186721
TW,2015-06-05 14:44:28,187379
TW,2015-06-05 15:04:08,188414
TW,2015-06-05 15:24:14,190105
TW,2015-06-05 15:44:32,192002
TW,2015-06-05 16:12:07,193918
TW,2015-06-05 16:24:11,195853
TW,2015-06-05 16:44:13,197806
TW,2015-06-05 17:04:01,199784
TW,2015-06-05 17:24:03,201275
TW,2015-06-05 17:44:02,201771
TW,2015-06-05 18:04:10,201229
TW,2015-06-05 18:24:01,200769
TW,2015-06-05 18:44:10,200327
TW,2015-06-05 19:04:01,200670
TW,2015-06-05 19:24:00,201065
TW,2015-06-05 19:44:03,201896
TW,2015-06-05 20:04:00,202680
TW,2015-06-05 20:24:02,203551
TW,2015-06-05 20:44:03,204290
TW,2015-06-05 21:04:01,205202
TW,2015-06-05 21:24:05,206154
TW,2015-06-05 21:44:03,207076
TW,2015-06-05 22:04:01,207899
TW,2015-06-05 22:24:02,208499
TW,2015-06-05 22:44:09,209240
TW,2015-06-05 23:04:02,209809
TW,2015-06-05 23:24:01,210484
TW,2015-06-05 23:44:03,211284
TW,2015-06-06 00:04:05,212280
TW,2015-06-06 00:24:01,213194
TW,2015-06-06 00:44:01,213739
TW,2015-06-06 01:04:03,214232
TW,2015-06-06 01:24:12,214869
TW,2015-06-06 01:44:02,215310
TW,2015-06-06 02:04:09,215304
TW,2015-06-06 02:24:06,215334
TW,2015-06-06 02:44:03,215400
TW,2015-06-06 03:04:11,215556
TW,2015-06-06 03:24:03,215743
TW,2015-06-06 03:44:07,215859
TW,2015-06-06 04:04:06,216083
TW,2015-06-06 04:24:06,215893
TW,2015-06-06 04:44:09,215812
TW,2015-06-06 05:04:08,215641
TW,2015-06-06 05:24:15,215417
TW,2015-06-06 05:44:04,213923
TW,2015-06-06 06:04:06,212011
TW,2015-06-06 06:24:03,209891
TW,2015-06-06 06:44:09,207792
TW,2015-06-06 07:04:10,205714
TW,2015-06-06 07:24:03,203657
TW,2015-06-06 07:44:06,201785
TW,2015-06-06 08:04:16,199767
TW,2015-06-06 08:24:03,197769
TW,2015-06-06 08:44:13,195791
TW,2015-06-06 09:04:04,194903
TW,2015-06-06 09:24:03,193489
TW,2015-06-06 09:44:03,192553
TW,2015-06-06 10:04:06,191301
TW,2015-06-06 10:24:01,190281
TW,2015-06-06 10:44:04,189710
TW,2015-06-06 11:04:04,189615
TW,2015-06-06 11:24:00,189791
TW,2015-06-06 11:44:12,190534
TW,2015-06-06 12:04:03,191454
TW,2015-06-06 12:24:02,192589
TW,2015-06-06 12:44:03,193843
TW,2015-06-06 13:04:03,195154
TW,2015-06-06 13:24:07,196556
TW,2015-06-06 13:44:06,198066
TW,2015-06-06 14:04:06,199604
TW,2015-06-06 14:24:09,200888
TW,2015-06-06 14:44:09,201795
TW,2015-06-06 15:04:08,202655
TW,2015-06-06 15:25:31,203881
TW,2015-06-06 15:44:04,204825
TW,2015-06-06 16:04:05,205688
TW,2015-06-06 16:24:13,206400
TW,2015-06-06 16:44:06,207149
TW,2015-06-06 17:04:05,207607
TW,2015-06-06 17:24:08,207978
TW,2015-06-06 17:44:11,208713
TW,2015-06-06 18:04:01,209660
TW,2015-06-06 18:24:07,211100
TW,2015-06-06 18:44:03,212391
TW,2015-06-06 19:04:04,213602
TW,2015-06-06 19:24:01,214369
TW,2015-06-06 19:44:04,214871
TW,2015-06-06 20:04:01,215428
TW,2015-06-06 20:24:01,215999
TW,2015-06-06 20:44:10,216734
TW,2015-06-06 21:04:04,217471
TW,2015-06-06 21:24:00,217998
TW,2015-06-06 21:44:13,218526
TW,2015-06-06 22:04:05,218964
TW,2015-06-06 22:24:03,219294
TW,2015-06-06 22:44:05,219625
TW,2015-06-06 23:04:09,219828
TW,2015-06-06 23:24:02,220104
TW,2015-06-06 23:44:00,220105
TW,2015-06-07 00:04:02,220125
TW,2015-06-07 00:24:09,220198
TW,2015-06-07 00:44:05,219611
TW,2015-06-07 01:04:04,219080
TW,2015-06-07 01:24:07,218642
TW,2015-06-07 01:44:04,218606
TW,2015-06-07 02:04:01,217932
TW,2015-06-07 02:24:11,217113
TW,2015-06-07 02:44:07,215809
TW,2015-06-07 03:04:05,214531
TW,2015-06-07 03:24:09,213047
TW,2015-06-07 03:44:16,211536
TW,2015-06-07 04:04:08,210512
TW,2015-06-07 04:24:12,209529
TW,2015-06-07 04:44:15,208970
TW,2015-06-07 05:04:07,208256
TW,2015-06-07 05:24:10,208259
TW,2015-06-07 05:44:03,208452
TW,2015-06-07 06:04:06,208732
TW,2015-06-07 06:24:07,208821
TW,2015-06-07 06:44:04,208875
TW,2015-06-07 07:04:02,208442
TW,2015-06-07 07:24:09,208080
TW,2015-06-07 07:44:03,207701
TW,2015-06-07 08:04:00,207929
TW,2015-06-07 08:24:09,208137
TW,2015-06-07 08:44:02,208207
TW,2015-06-07 09:04:08,207808
TW,2015-06-07 09:24:05,207178
KR,2015-05-06 23:47:59,123523
KR,2015-05-07 00:05:14,124719
KR,2015-05-07 00:25:07,125931
KR,2015-05-07 00:45:05,127145
KR,2015-05-07 01:05:10,128380
KR,2015-05-07 01:25:05,129632
KR,2015-05-07 01:45:05,130887
KR,2015-05-07 02:05:11,132149
KR,2015-05-07 02:25:07,133437
KR,2015-05-07 02:45:05,134733
KR,2015-05-07 03:05:07,136032
KR,2015-05-07 03:25:10,137344
KR,2015-05-07 03:45:14,138673
KR,2015-05-07 04:05:05,140020
KR,2015-05-07 04:25:07,141375
KR,2015-05-07 04:45:09,142748
KR,2015-05-07 05:05:15,144119
KR,2015-05-07 05:26:16,145514
KR,2015-05-07 05:46:08,146922
KR,2015-05-07 06:05:02,148354
KR,2015-05-07 06:25:11,149785
KR,2015-05-07 06:45:07,151229
KR,2015-05-07 07:06:14,152687
KR,2015-05-07 07:25:06,154159
KR,2015-05-07 07:45:01,155646
KR,2015-05-07 08:05:05,157147
KR,2015-05-07 08:25:02,158662
KR,2015-05-07 08:45:02,160192
KR,2015-05-07 09:05:02,161742
KR,2015-05-07 09:25:01,163302
KR,2015-05-07 09:45:02,164877
KR,2015-05-07 10:05:04,166467
KR,2015-05-07 10:26:10,168072
KR,2015-05-07 10:46:09,169609
KR,2015-05-07 11:06:15,171184
KR,2015-05-07 11:26:11,172829
KR,2015-05-07 11:45:18,174452
KR,2015-05-07 12:05:21,176047
KR,2015-05-07 12:25:15,177556
KR,2015-05-07 12:45:09,178824
KR,2015-05-07 13:06:11,179954
KR,2015-05-07 13:25:09,180886
KR,2015-05-07 13:46:11,181635
KR,2015-05-07 14:06:11,182147
KR,2015-05-07 14:25:02,182316
KR,2015-05-07 14:45:10,182212
KR,2015-05-07 15:05:20,181496
KR,2015-05-07 15:26:12,180478
KR,2015-05-07 15:45:18,179163
KR,2015-05-07 16:05:04,177691
KR,2015-05-07 16:25:09,175959
KR,2015-05-07 16:45:10,174199
KR,2015-05-07 17:06:10,172457
KR,2015-05-07 17:25:14,172253
KR,2015-05-07 17:45:10,172013
KR,2015-05-07 18:05:09,171771
KR,2015-05-07 18:25:04,171529
KR,2015-05-07 18:45:01,171281
KR,2015-05-07 19:05:02,171020
KR,2015-05-07 19:25:02,170753
KR,2015-05-07 19:45:10,170480
KR,2015-05-07 20:05:04,170165
KR,2015-05-07 20:25:05,169844
KR,2015-05-07 20:45:03,169498
KR,2015-05-07 21:05:04,169143
KR,2015-05-07 22:25:03,167452
KR,2015-05-07 22:45:11,165777
KR,2015-05-07 23:05:10,164119
KR,2015-05-07 23:25:08,162478
KR,2015-05-07 23:45:02,160853
KR,2015-05-08 00:05:05,159244
KR,2015-05-08 00:25:37,157652
KR,2015-05-08 00:46:21,156075
KR,2015-05-08 01:05:16,154514
KR,2015-05-08 01:25:02,152969
KR,2015-05-08 01:45:10,151439
KR,2015-05-08 02:05:02,149925
KR,2015-05-08 02:25:11,148426
KR,2015-05-08 02:45:04,146942
KR,2015-05-08 03:05:04,145473
KR,2015-05-08 03:25:04,144018
KR,2015-05-08 03:45:06,142578
KR,2015-05-08 04:05:02,141152
KR,2015-05-08 04:25:01,139740
KR,2015-05-08 04:45:04,138343
KR,2015-05-08 05:05:02,136960
KR,2015-05-08 05:25:04,135590
KR,2015-05-08 05:45:02,134234
KR,2015-05-08 06:05:04,132892
KR,2015-05-08 06:25:20,131563
KR,2015-05-08 06:45:02,130247
KR,2015-05-08 07:05:03,128945
KR,2015-05-08 07:25:07,127776
KR,2015-05-08 07:45:04,126714
KR,2015-05-08 08:06:11,125841
KR,2015-05-08 08:25:20,125086
KR,2015-05-08 08:45:09,124547
KR,2015-05-08 09:05:11,124171
KR,2015-05-08 09:25:07,123956
KR,2015-05-08 09:46:10,123912
KR,2015-05-08 10:05:04,124083
KR,2015-05-08 10:25:03,124419
KR,2015-05-08 10:45:03,124950
KR,2015-05-08 11:05:03,125766
KR,2015-05-08 11:25:05,126817
KR,2015-05-08 11:45:09,127995
KR,2015-05-08 12:05:01,129275
KR,2015-05-08 12:25:13,130568
KR,2015-05-08 12:45:30,131874
KR,2015-05-08 13:05:30,133193
KR,2015-05-08 13:25:19,134525
KR,2015-05-08 13:45:30,135870
KR,2015-05-08 14:05:15,137229
KR,2015-05-08 14:25:30,138601
KR,2015-05-08 14:46:10,139987
KR,2015-05-08 15:05:18,141387
KR,2015-05-08 15:26:11,142801
KR,2015-05-08 15:46:10,144229
KR,2015-05-08 16:05:10,145671
KR,2015-05-08 16:25:10,147128
KR,2015-05-08 16:45:05,148599
KR,2015-05-08 17:06:10,150085
KR,2015-05-08 17:25:04,151586
KR,2015-05-08 17:45:11,153102
KR,2015-05-08 18:05:14,154633
KR,2015-05-08 18:25:04,156179
KR,2015-05-08 18:45:09,157741
KR,2015-05-08 19:05:02,159318
KR,2015-05-08 19:25:11,160911
KR,2015-05-08 19:45:09,162470
KR,2015-05-08 20:05:05,164066
KR,2015-05-08 20:25:05,165641
KR,2015-05-08 20:45:16,167224
KR,2015-05-08 21:05:03,168822
KR,2015-05-08 21:25:04,170443
KR,2015-05-08 21:45:03,172034
KR,2015-05-08 22:05:09,173617
KR,2015-05-08 22:25:08,175145
KR,2015-05-08 22:45:01,176608
KR,2015-05-08 23:05:02,178060
KR,2015-05-08 23:25:10,179477
KR,2015-05-08 23:45:10,180793
KR,2015-05-09 00:05:03,181998
KR,2015-05-09 00:25:04,183114
KR,2015-05-09 00:45:04,184107
KR,2015-05-09 01:05:09,184868
